Date,TransactionNumber,MerchantID,Amount,Reference,Particulars,Status,CardNumber,CVV,CardName,RefundDate,RefundTransactionNumber,RefundedAmount,CardType,RefundReference,RefundParticulars
8/12/2022 3:42,P221210018196780,632998,7,123,WebPayC,Successful,601531******5676,1031,UX BOT,8/12/2022 3:42,P221210018196779,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
8/12/2022 3:43,P221210018196782,632998,2,123@avcd%,WebPayC,Successful,361295****2349,1031,UX BOT,8/12/2022 3:43,P221210018196781,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
8/12/2022 3:43,P2212B0043198293,632998,11,WebpaymentC,WebPayC,Blocked,411111******1111,1031,UX BOT,8/12/2022 3:43,P221210018196783,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
8/12/2022 3:43,P2212B0043198295,632998,12,WebpaymentC,WebPayC,Blocked,558715******1374,1031,UX BOT,8/12/2022 3:43,P221210018196785,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
8/12/2022 3:43,P2212B0043198297,632998,13,WebpaymentC,WebPayC,Blocked,222100******2347,1031,UX BOT,8/12/2022 3:43,P221210018196786,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
8/12/2022 3:44,P2212B0043198300,632998,14,WebpaymentC,WebPayC,Blocked,345678*****4564,1031,UX BOT,8/12/2022 3:44,P221210018196788,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
8/12/2022 3:44,P2212B0043198302,632998,14,WebpaymentC,WebPayC,Blocked,601531******5676,1031,UX BOT,8/12/2022 3:44,P221210018196789,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
8/12/2022 3:44,P2212B0043198305,632998,16,WebpaymentC,WebPayC,Blocked,361295****2349,1031,UX BOT,8/12/2022 3:44,P221210018196791,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
8/12/2022 3:44,P2212B0043198307,632998,17,WebpaymentRef,WebPayC,Blocked,411111******1111,1031,UX BOT,8/12/2022 3:44,P221210018196792,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
8/12/2022 3:44,P2212B0043198309,632998,18,Webpayment123,WebPayC,Blocked,558715******1374,1031,UX BOT,8/12/2022 3:44,P221210018196793,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
8/12/2022 3:45,P2212B0043198312,632998,19,Webpayment@123,WebPayC,Blocked,222100******2347,1031,UX BOT,8/12/2022 3:45,P221210018196795,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
8/12/2022 3:45,P2212B0043198314,632998,20,Webpayment&ryrtd123,WebPayC,Blocked,345678*****4564,1031,UX BOT,8/12/2022 3:45,P221210018196796,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
8/12/2022 3:45,P2212B0043198317,632998,21,123,WebPayC,Blocked,601531******5676,1031,UX BOT,8/12/2022 3:45,P221210018196798,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
8/12/2022 3:45,P2212B0043198319,632998,22,123@avcd%,WebPayC,Blocked,361295****2349,1031,UX BOT,8/12/2022 3:45,P221210018196799,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
8/12/2022 3:50,P2212O0018196814,632998,1,WebpaymentO,WebPayOE,Successful,,,,8/12/2022 3:50,P2212O0043198340,30,WebpaymentO,WebPayOE,testuatautomation@gmail.com
8/12/2022 3:51,P2212O0018196815,632998,0.5,Webpay123,WebPayOE,Successful,,,,8/12/2022 3:50,P2212O0043198342,30,WebpaymentO,WebPayOE,testuatautomation@gmail.com
8/12/2022 3:51,P2212O0018196817,632998,27,Webpay@123,WebPayOE,Successful,,,,8/12/2022 3:51,P2212O0043198345,30,WebpaymentO,WebPayOE,testuatautomation@gmail.com
8/12/2022 3:51,P2212O0018196819,632998,30,W8596079@123,WebPayOE,Successful,,,,8/12/2022 3:51,P2212O0043198348,30,WebpaymentO,WebPayOE,testuatautomation@gmail.com
8/12/2022 3:52,P2212O0018196820,632998,30,WebpaymentO,WebPayOE,Successful,,,,8/12/2022 3:52,P2212O0043198350,30,WebpaymentO,WebPayOE,testuatautomation@gmail.com
8/12/2022 3:52,P2212O0018196822,632998,13,Webpayment768%,WebPayOE,Successful,,,,8/12/2022 3:52,P2212O0043198353,30,WebpaymentO,WebPayOE,testuatautomation@gmail.com
9/12/2022 0:34,P221210018204905,632998,100,MasterCard 00,Capture AND Refund,Successful,512345******2346,1023,SUCCESSFUL,9/12/2022 0:34,P221210018204902,100,MasterCard 00,Capture AND Refund,testuatautomation@gmail.com
9/12/2022 0:35,P221210018204908,632998,100,Visa 00,Capture AND Refund,Successful,498765******8769,1023,SUCCESSFUL,9/12/2022 0:35,P221210018204907,100,Visa 00,Capture AND Refund,testuatautomation@gmail.com
9/12/2022 0:35,P221210018204911,632998,100,American Express 00,Capture AND Refund,Successful,345678*****4564,1023,SUCCESSFUL,9/12/2022 0:35,P221210018204910,100,American Express 00,Capture AND Refund,testuatautomation@gmail.com
9/12/2022 0:35,P221210018204914,632998,100,Diners Club 00,Capture AND Refund,Successful,361295****2349,1023,SUCCESSFUL,9/12/2022 0:35,P221210018204913,100,Diners Club 00,Capture AND Refund,testuatautomation@gmail.com
9/12/2022 0:35,P221210018204917,632998,100,QCard 00,Capture AND Refund,Successful,601531******5676,1023,SUCCESSFUL,9/12/2022 0:35,P221210018204916,100,QCard 00,Capture AND Refund,testuatautomation@gmail.com
9/12/2022 1:54,P2212O0018205586,632998,1,OE_DPRefund,UxDpOERefund,Successful,,,,9/12/2022 1:54,P2212O0018205585,30,OE_DP,UxDpOE,API\110387
9/12/2022 1:55,P2212O0018205588,632998,0.5,OE123Refund,UxDpOERefund,Successful,,,,9/12/2022 1:54,P2212O0018205587,30,OE123,UxDpOE,API\110387
9/12/2022 1:55,P2212O0018205592,632998,27,OE@123Refund,UxDpOERefund,Successful,,,,9/12/2022 1:55,P2212O0018205590,30,OE@123,UxDpOE,API\110387
9/12/2022 1:55,P2212O0018205594,632998,30,W8596079@123Refund,UxDpOERefund,Successful,,,,9/12/2022 1:55,P2212O0018205593,30,W8596079@123,UxDpOE,API\110387
9/12/2022 1:55,P2212O0018205596,632998,14,OE_DPRefund,UxDpOERefund,Successful,,,,9/12/2022 1:55,P2212O0018205595,30,OE_DP,UxDpOE,API\110387
9/12/2022 1:55,P2212O0018205598,632998,14,15OERefund,UxDpOERefund,Successful,,,,9/12/2022 1:55,P2212O0018205597,30,15OE,UxDpOE,API\110387
9/12/2022 1:56,P2212O0018205600,632998,14,OE00Refund,UxDpOERefund,Successful,,,,9/12/2022 1:56,P2212O0018205599,30,OE00,UxDpOE,API\110387
9/12/2022 1:56,P2212O0018205604,632998,14,Or2FUqKhHxEGHCbQZf6tbWPCMUCaMfn7VrDUG7jMEel9Refund,UxDpOERefund,Successful,,,,9/12/2022 1:56,P2212O0018205602,30,Or2FUqKhHxEGHCbQZf6tbWPCMUCaMfn7VrDUG7jMEel9,UxDpOE,API\110387
9/12/2022 1:56,P2212O0018205606,632998,30,OE_DPRefund,UxDpOERefund,Successful,,,,9/12/2022 1:56,P2212O0018205605,30,OE_DP,UxDpOE,API\110387
9/12/2022 1:56,P2212O0018205608,632998,13,OE768%Refund,UxDpOERefund,Successful,,,,9/12/2022 1:56,P2212O0018205607,30,OE768%,UxDpOE,API\110387
9/12/2022 1:57,P2212O0018205610,632998,30,OE00Refund,UxDpOERefund,Successful,,,,9/12/2022 1:56,P2212O0018205609,30,OE00,UxDpOE,API\110387
9/12/2022 1:57,P2212O0018205613,632998,10,15OERefund,UxDpOERefund,Successful,,,,9/12/2022 1:57,P2212O0018205611,30,15OE,UxDpOE,API\110387
9/12/2022 1:57,P2212O0018205617,632998,2,Or2FUqKhHxEGHCbQZf6tbWPCMUCaMfn7VrDUG7jMEel9Refund,UxDpOERefund,Successful,,,,9/12/2022 1:57,P2212O0018205615,30,Or2FUqKhHxEGHCbQZf6tbWPCMUCaMfn7VrDUG7jMEel9,UxDpOE,API\110387
9/12/2022 1:57,P2212O0018205620,632998,10,OEORefund,UxDpOERefund,Successful,,,,9/12/2022 1:57,P2212O0018205618,30,OEO,UxDpOE,API\110387
9/12/2022 2:18,P221210018205739,632998,100,Non3DS 00,Non3DS 00,Successful,512345******2346,1023,SUCCESSFUL,9/12/2022 2:18,P221210018205738,100,Non3DS 00,Non3DS 00,testuatautomation@gmail.com
9/12/2022 2:18,P221210018205741,632998,100,Non3DS 00,Non3DS 00,Successful,498765******8769,1023,SUCCESSFUL,9/12/2022 2:18,P221210018205740,100,Non3DS 00,Non3DS 00,testuatautomation@gmail.com
9/12/2022 2:18,P221210018205743,632998,100,Non3DS 00,Non3DS 00,Successful,345678*****4564,1023,SUCCESSFUL,9/12/2022 2:18,P221210018205742,100,Non3DS 00,Non3DS 00,testuatautomation@gmail.com
9/12/2022 2:19,P221210018205747,632998,100,Non3DS 00,Non3DS 00,Successful,361295****2349,1023,SUCCESSFUL,9/12/2022 2:19,P221210018205745,100,Non3DS 00,Non3DS 00,testuatautomation@gmail.com
9/12/2022 2:19,P221210018205749,632998,100,Non3DS 00,Non3DS 00,Successful,601531******5676,1023,SUCCESSFUL,9/12/2022 2:19,P221210018205748,100,Non3DS 00,Non3DS 00,testuatautomation@gmail.com
9/12/2022 3:32,P221210018205996,632998,30,UXRefFilterRefund,UxTransactionFilterRefund,Successful,512345******0008,139,UXBOT,9/12/2022 3:32,P2212T0043207575,30,UXRefFilter,UxTransactionFilter,API\110387
9/12/2022 3:33,P221210018206001,632998,30,UXRefFilterRefund,UxTransactionFilterRefund,Successful,512345******0008,139,UXBOT,9/12/2022 3:33,P2212T0043207579,30,UXRefFilter,UxTransactionFilter,API\110387
9/12/2022 3:45,P221210018206072,632998,6,Refund,Refund UX,Successful,411111******1111,1232,Ux Bot,9/12/2022 3:45,P221210018206071,20,VTR,Card txn,testuatautomation@gmail.com
9/12/2022 3:45,P2212B0043207652,632998,30,Refund,Refund UX,Blocked,411111******1111,1232,Ux Bot,9/12/2022 3:45,P221210018206074,20,VTR,Card txn,testuatautomation@gmail.com
9/12/2022 3:45,P2212O0018206077,632998,6,Refund,Refund UX,Successful,,,,9/12/2022 3:45,P2212O0018206076,25,Refund,Refund,testuatautomation@gmail.com
9/12/2022 3:46,P2212O0018206079,632998,6,Refund,Refund UX,Successful,,,,9/12/2022 3:45,P2212O0018206078,25,Refund,Refund,testuatautomation@gmail.com
9/12/2022 3:46,P2212O0018206083,632998,6,Refund,Refund UX,Successful,,,,9/12/2022 3:46,P2212O0018206080,25,Refund,Refund,testuatautomation@gmail.com
9/12/2022 3:46,P2212O0018206085,632998,6,Refund,Refund UX,Successful,,,,9/12/2022 3:46,P2212O0018206084,25,Refund,Refund,testuatautomation@gmail.com
9/12/2022 3:47,P2212O0018206087,632998,6,Refund,Refund UX,Successful,,,,9/12/2022 3:46,P2212O0018206086,25,Refund,Refund,testuatautomation@gmail.com
9/12/2022 3:47,P2212O0018206090,632998,6,Refund123,Refund UX,Successful,,,,9/12/2022 3:47,P2212O0018206088,25,Refund,Refund,testuatautomation@gmail.com
9/12/2022 3:47,P2212O0018206093,632998,6,Refundabc,Refund UX,Successful,,,,9/12/2022 3:47,P2212O0018206092,25,Refund,Refund,testuatautomation@gmail.com
9/12/2022 3:47,P2212O0018206095,632998,6,Refund@%123,Refund UX,Successful,,,,9/12/2022 3:47,P2212O0018206094,25,Refund,Refund,testuatautomation@gmail.com
9/12/2022 3:48,P2212O0018206097,632998,6,Refund7,Refund UX,Successful,,,,9/12/2022 3:48,P2212O0018206096,25,Refund,Refund,testuatautomation@gmail.com
9/12/2022 3:48,P2212O0018206101,632998,6,Or2FUqKhHxEGHCbQZf6tbWPCMUCaMfn7VrDUG7jMEel9vsFCPc,Refund UX,Successful,,,,9/12/2022 3:48,P2212O0018206098,25,Refund,Refund,testuatautomation@gmail.com
9/12/2022 3:48,P2212B0043207680,632998,26,Refund,Refund UX,Blocked,411111******1111,1234,UX BOT,9/12/2022 3:48,P221210018206102,25,Refund,Refund,testuatautomation@gmail.com
9/12/2022 3:48,P2212B0043207682,632998,25.01,Refund,Refund UX,Blocked,345678*****4564,1234,UX BOT,9/12/2022 3:48,P221210018206103,25,Refund,Refund,testuatautomation@gmail.com
9/12/2022 3:48,P2212B0043207684,632998,99,Refund,Refund UX,Blocked,601531******5676,1234,UX BOT,9/12/2022 3:48,P221210018206104,25,Refund,Refund,testuatautomation@gmail.com
9/12/2022 3:49,P2212B0043207686,632998,25.99,123Refund,Refund UX,Blocked,558715******1374,1234,UX BOT,9/12/2022 3:48,P221210018206105,25,Refund,Refund,testuatautomation@gmail.com
9/12/2022 3:49,P2212B0043207688,632998,26,Refund,Refund UX,Blocked,222100******2347,223,UX Token Bot,9/12/2022 3:49,P221210018206106,25,Refund,Refund,testuatautomation@gmail.com
9/12/2022 3:49,P2212B0043207690,632998,26.12,Refund,Refund UX,Blocked,512345******2346,1023,SUCCESSFUL,9/12/2022 3:49,P221210018206107,25,Refund,Refund,testuatautomation@gmail.com
9/12/2022 3:49,P2212B0043207692,632998,25.99,Refund@234,Refund UX,Blocked,345678*****4564,1234,UX BOT,9/12/2022 3:49,P221210018206108,25,Refund,Refund,testuatautomation@gmail.com
9/12/2022 3:51,P221210018206125,632998,5,WebpaymentC,WebPayC,Successful,411111******1111,1031,UX BOT,9/12/2022 3:51,P221210018206124,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
9/12/2022 3:52,P221210018206127,632998,9,WebpaymentC,WebPayC,Successful,558715******1374,1031,UX BOT,9/12/2022 3:52,P221210018206126,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
9/12/2022 3:52,P221210018206129,632998,10,WebpaymentC,WebPayC,Successful,222100******2347,1031,UX BOT,9/12/2022 3:52,P221210018206128,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
9/12/2022 3:52,P221210018206132,632998,7,WebpaymentC,WebPayC,Successful,345678*****4564,1031,UX BOT,9/12/2022 3:52,P221210018206131,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
9/12/2022 3:52,P221210018206135,632998,7,WebpaymentC,WebPayC,Successful,601531******5676,1031,UX BOT,9/12/2022 3:52,P221210018206134,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
9/12/2022 3:53,P221210018206137,632998,2,WebpaymentC,WebPayC,Successful,361295****2349,1031,UX BOT,9/12/2022 3:52,P221210018206136,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
9/12/2022 3:53,P221210018206139,632998,5,WebpaymentRef,WebPayC,Successful,411111******1111,1031,UX BOT,9/12/2022 3:53,P221210018206138,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
9/12/2022 3:53,P221210018206141,632998,9,Webpayment123,WebPayC,Successful,558715******1374,1031,UX BOT,9/12/2022 3:53,P221210018206140,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
9/12/2022 3:53,P221210018206145,632998,10,Webpayment@123,WebPayC,Successful,222100******2347,1031,UX BOT,9/12/2022 3:53,P221210018206143,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
9/12/2022 3:53,P221210018206147,632998,7,Webpayment&ryrtd123,WebPayC,Successful,345678*****4564,1031,UX BOT,9/12/2022 3:53,P221210018206146,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
9/12/2022 3:54,P221210018206149,632998,7,123,WebPayC,Successful,601531******5676,1031,UX BOT,9/12/2022 3:54,P221210018206148,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
9/12/2022 3:54,P221210018206151,632998,2,123@avcd%,WebPayC,Successful,361295****2349,1031,UX BOT,9/12/2022 3:54,P221210018206150,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
9/12/2022 3:54,P2212B0043207737,632998,11,WebpaymentC,WebPayC,Blocked,411111******1111,1031,UX BOT,9/12/2022 3:54,P221210018206152,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
9/12/2022 3:54,P2212B0043207741,632998,12,WebpaymentC,WebPayC,Blocked,558715******1374,1031,UX BOT,9/12/2022 3:54,P221210018206155,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
9/12/2022 3:55,P2212B0043207743,632998,13,WebpaymentC,WebPayC,Blocked,222100******2347,1031,UX BOT,9/12/2022 3:54,P221210018206156,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
9/12/2022 3:55,P2212B0043207745,632998,14,WebpaymentC,WebPayC,Blocked,345678*****4564,1031,UX BOT,9/12/2022 3:55,P221210018206157,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
9/12/2022 3:55,P2212B0043207747,632998,14,WebpaymentC,WebPayC,Blocked,601531******5676,1031,UX BOT,9/12/2022 3:55,P221210018206158,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
9/12/2022 3:55,P2212B0043207750,632998,16,WebpaymentC,WebPayC,Blocked,361295****2349,1031,UX BOT,9/12/2022 3:55,P221210018206160,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
9/12/2022 3:55,P2212B0043207753,632998,17,WebpaymentRef,WebPayC,Blocked,411111******1111,1031,UX BOT,9/12/2022 3:55,P221210018206162,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
9/12/2022 3:56,P2212B0043207755,632998,18,Webpayment123,WebPayC,Blocked,558715******1374,1031,UX BOT,9/12/2022 3:56,P221210018206163,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
9/12/2022 3:56,P2212B0043207757,632998,19,Webpayment@123,WebPayC,Blocked,222100******2347,1031,UX BOT,9/12/2022 3:56,P221210018206164,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
9/12/2022 3:56,P2212B0043207759,632998,20,Webpayment&ryrtd123,WebPayC,Blocked,345678*****4564,1031,UX BOT,9/12/2022 3:56,P221210018206165,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
9/12/2022 3:56,P2212B0043207762,632998,21,123,WebPayC,Blocked,601531******5676,1031,UX BOT,9/12/2022 3:56,P221210018206167,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
9/12/2022 3:56,P2212B0043207765,632998,22,123@avcd%,WebPayC,Blocked,361295****2349,1031,UX BOT,9/12/2022 3:56,P221210018206169,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
9/12/2022 4:02,P2212O0018206184,632998,1,WebpaymentO,WebPayOE,Successful,,,,9/12/2022 4:02,P2212O0043207786,30,WebpaymentO,WebPayOE,testuatautomation@gmail.com
9/12/2022 4:02,P2212O0018206185,632998,0.5,Webpay123,WebPayOE,Successful,,,,9/12/2022 4:02,P2212O0043207788,30,WebpaymentO,WebPayOE,testuatautomation@gmail.com
9/12/2022 4:02,P2212O0018206186,632998,27,Webpay@123,WebPayOE,Successful,,,,9/12/2022 4:02,P2212O0043207790,30,WebpaymentO,WebPayOE,testuatautomation@gmail.com
9/12/2022 4:03,P2212O0018206189,632998,30,W8596079@123,WebPayOE,Successful,,,,9/12/2022 4:03,P2212O0043207794,30,WebpaymentO,WebPayOE,testuatautomation@gmail.com
9/12/2022 4:03,P2212O0018206190,632998,30,WebpaymentO,WebPayOE,Successful,,,,9/12/2022 4:03,P2212O0043207796,30,WebpaymentO,WebPayOE,testuatautomation@gmail.com
9/12/2022 4:03,P2212O0018206191,632998,13,Webpayment768%,WebPayOE,Successful,,,,9/12/2022 4:03,P2212O0043207798,30,WebpaymentO,WebPayOE,testuatautomation@gmail.com
10/12/2022 0:34,P221210018212456,632998,100,MasterCard 00,Capture AND Refund,Successful,512345******2346,1023,SUCCESSFUL,10/12/2022 0:34,P221210018212455,100,MasterCard 00,Capture AND Refund,testuatautomation@gmail.com
10/12/2022 0:34,P221210018212460,632998,100,Visa 00,Capture AND Refund,Successful,498765******8769,1023,SUCCESSFUL,10/12/2022 0:34,P221210018212459,100,Visa 00,Capture AND Refund,testuatautomation@gmail.com
10/12/2022 0:35,P221210018212463,632998,100,American Express 00,Capture AND Refund,Successful,345678*****4564,1023,SUCCESSFUL,10/12/2022 0:34,P221210018212462,100,American Express 00,Capture AND Refund,testuatautomation@gmail.com
10/12/2022 0:35,P221210018212466,632998,100,Diners Club 00,Capture AND Refund,Successful,361295****2349,1023,SUCCESSFUL,10/12/2022 0:35,P221210018212465,100,Diners Club 00,Capture AND Refund,testuatautomation@gmail.com
10/12/2022 0:35,P221210018212470,632998,100,QCard 00,Capture AND Refund,Successful,601531******5676,1023,SUCCESSFUL,10/12/2022 0:35,P221210018212469,100,QCard 00,Capture AND Refund,testuatautomation@gmail.com
10/12/2022 1:51,P2212O0018213116,632998,1,OE_DPRefund,UxDpOERefund,Successful,,,,10/12/2022 1:51,P2212O0018213115,30,OE_DP,UxDpOE,API\110387
10/12/2022 1:51,P2212O0018213119,632998,0.5,OE123Refund,UxDpOERefund,Successful,,,,10/12/2022 1:51,P2212O0018213118,30,OE123,UxDpOE,API\110387
10/12/2022 1:51,P2212O0018213121,632998,27,OE@123Refund,UxDpOERefund,Successful,,,,10/12/2022 1:51,P2212O0018213120,30,OE@123,UxDpOE,API\110387
10/12/2022 1:52,P2212O0018213124,632998,30,W8596079@123Refund,UxDpOERefund,Successful,,,,10/12/2022 1:51,P2212O0018213122,30,W8596079@123,UxDpOE,API\110387
10/12/2022 1:52,P2212O0018213126,632998,14,OE_DPRefund,UxDpOERefund,Successful,,,,10/12/2022 1:52,P2212O0018213125,30,OE_DP,UxDpOE,API\110387
10/12/2022 1:52,P2212O0018213128,632998,14,15OERefund,UxDpOERefund,Successful,,,,10/12/2022 1:52,P2212O0018213127,30,15OE,UxDpOE,API\110387
10/12/2022 1:52,P2212O0018213131,632998,14,OE00Refund,UxDpOERefund,Successful,,,,10/12/2022 1:52,P2212O0018213130,30,OE00,UxDpOE,API\110387
10/12/2022 1:52,P2212O0018213133,632998,14,Or2FUqKhHxEGHCbQZf6tbWPCMUCaMfn7VrDUG7jMEel9Refund,UxDpOERefund,Successful,,,,10/12/2022 1:52,P2212O0018213132,30,Or2FUqKhHxEGHCbQZf6tbWPCMUCaMfn7VrDUG7jMEel9,UxDpOE,API\110387
10/12/2022 1:53,P2212O0018213136,632998,30,OE_DPRefund,UxDpOERefund,Successful,,,,10/12/2022 1:53,P2212O0018213134,30,OE_DP,UxDpOE,API\110387
10/12/2022 1:53,P2212O0018213138,632998,13,OE768%Refund,UxDpOERefund,Successful,,,,10/12/2022 1:53,P2212O0018213137,30,OE768%,UxDpOE,API\110387
10/12/2022 1:53,P2212O0018213140,632998,30,OE00Refund,UxDpOERefund,Successful,,,,10/12/2022 1:53,P2212O0018213139,30,OE00,UxDpOE,API\110387
10/12/2022 1:53,P2212O0018213143,632998,10,15OERefund,UxDpOERefund,Successful,,,,10/12/2022 1:53,P2212O0018213142,30,15OE,UxDpOE,API\110387
10/12/2022 1:53,P2212O0018213145,632998,2,Or2FUqKhHxEGHCbQZf6tbWPCMUCaMfn7VrDUG7jMEel9Refund,UxDpOERefund,Successful,,,,10/12/2022 1:53,P2212O0018213144,30,Or2FUqKhHxEGHCbQZf6tbWPCMUCaMfn7VrDUG7jMEel9,UxDpOE,API\110387
10/12/2022 1:54,P2212O0018213148,632998,10,OEORefund,UxDpOERefund,Successful,,,,10/12/2022 1:54,P2212O0018213146,30,OEO,UxDpOE,API\110387
10/12/2022 2:14,P221210018213273,632998,100,Non3DS 00,Non3DS 00,Successful,512345******2346,1023,SUCCESSFUL,10/12/2022 2:14,P221210018213272,100,Non3DS 00,Non3DS 00,testuatautomation@gmail.com
10/12/2022 2:14,P221210018213275,632998,100,Non3DS 00,Non3DS 00,Successful,498765******8769,1023,SUCCESSFUL,10/12/2022 2:14,P221210018213274,100,Non3DS 00,Non3DS 00,testuatautomation@gmail.com
10/12/2022 2:15,P221210018213278,632998,100,Non3DS 00,Non3DS 00,Successful,345678*****4564,1023,SUCCESSFUL,10/12/2022 2:14,P221210018213277,100,Non3DS 00,Non3DS 00,testuatautomation@gmail.com
10/12/2022 2:15,P221210018213280,632998,100,Non3DS 00,Non3DS 00,Successful,361295****2349,1023,SUCCESSFUL,10/12/2022 2:15,P221210018213279,100,Non3DS 00,Non3DS 00,testuatautomation@gmail.com
10/12/2022 2:15,P221210018213283,632998,100,Non3DS 00,Non3DS 00,Successful,601531******5676,1023,SUCCESSFUL,10/12/2022 2:15,P221210018213281,100,Non3DS 00,Non3DS 00,testuatautomation@gmail.com
10/12/2022 3:29,P221210018213532,632998,30,UXRefFilterRefund,UxTransactionFilterRefund,Successful,512345******0008,139,UXBOT,10/12/2022 3:29,P2212T0043215174,30,UXRefFilter,UxTransactionFilter,API\110387
10/12/2022 3:30,P221210018213536,632998,30,UXRefFilterRefund,UxTransactionFilterRefund,Successful,512345******0008,139,UXBOT,10/12/2022 3:30,P2212T0043215177,30,UXRefFilter,UxTransactionFilter,API\110387
10/12/2022 3:43,P221210018213608,632998,6,Refund,Refund UX,Successful,411111******1111,1232,Ux Bot,10/12/2022 3:43,P221210018213607,20,VTR,Card txn,testuatautomation@gmail.com
10/12/2022 3:43,P2212B0043215250,632998,30,Refund,Refund UX,Blocked,411111******1111,1232,Ux Bot,10/12/2022 3:43,P221210018213609,20,VTR,Card txn,testuatautomation@gmail.com
10/12/2022 3:44,P2212O0018213613,632998,6,Refund,Refund UX,Successful,,,,10/12/2022 3:44,P2212O0018213611,25,Refund,Refund,testuatautomation@gmail.com
10/12/2022 3:44,P2212O0018213615,632998,6,Refund,Refund UX,Successful,,,,10/12/2022 3:44,P2212O0018213614,25,Refund,Refund,testuatautomation@gmail.com
10/12/2022 3:44,P2212O0018213618,632998,6,Refund,Refund UX,Successful,,,,10/12/2022 3:44,P2212O0018213616,25,Refund,Refund,testuatautomation@gmail.com
10/12/2022 3:45,P2212O0018213620,632998,6,Refund,Refund UX,Successful,,,,10/12/2022 3:45,P2212O0018213619,25,Refund,Refund,testuatautomation@gmail.com
10/12/2022 3:45,P2212O0018213623,632998,6,Refund,Refund UX,Successful,,,,10/12/2022 3:45,P2212O0018213622,25,Refund,Refund,testuatautomation@gmail.com
10/12/2022 3:45,P2212O0018213625,632998,6,Refund123,Refund UX,Successful,,,,10/12/2022 3:45,P2212O0018213624,25,Refund,Refund,testuatautomation@gmail.com
10/12/2022 3:46,P2212O0018213628,632998,6,Refundabc,Refund UX,Successful,,,,10/12/2022 3:46,P2212O0018213627,25,Refund,Refund,testuatautomation@gmail.com
10/12/2022 3:46,P2212O0018213631,632998,6,Refund@%123,Refund UX,Successful,,,,10/12/2022 3:46,P2212O0018213629,25,Refund,Refund,testuatautomation@gmail.com
10/12/2022 3:46,P2212O0018213633,632998,6,Refund7,Refund UX,Successful,,,,10/12/2022 3:46,P2212O0018213632,25,Refund,Refund,testuatautomation@gmail.com
10/12/2022 3:47,P2212O0018213636,632998,6,Or2FUqKhHxEGHCbQZf6tbWPCMUCaMfn7VrDUG7jMEel9vsFCPc,Refund UX,Successful,,,,10/12/2022 3:46,P2212O0018213634,25,Refund,Refund,testuatautomation@gmail.com
10/12/2022 3:47,P2212B0043215278,632998,26,Refund,Refund UX,Blocked,411111******1111,1234,UX BOT,10/12/2022 3:47,P221210018213637,25,Refund,Refund,testuatautomation@gmail.com
10/12/2022 3:47,P2212B0043215281,632998,25.01,Refund,Refund UX,Blocked,345678*****4564,1234,UX BOT,10/12/2022 3:47,P221210018213639,25,Refund,Refund,testuatautomation@gmail.com
10/12/2022 3:47,P2212B0043215283,632998,99,Refund,Refund UX,Blocked,601531******5676,1234,UX BOT,10/12/2022 3:47,P221210018213640,25,Refund,Refund,testuatautomation@gmail.com
10/12/2022 3:47,P2212B0043215285,632998,25.99,123Refund,Refund UX,Blocked,558715******1374,1234,UX BOT,10/12/2022 3:47,P221210018213641,25,Refund,Refund,testuatautomation@gmail.com
